# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
105376909   19   43901660   43935219      1       1  322    -0.033911   -1.3184e-16    -0.033911
7596        19   43912624   43935280      1       1  322    -0.033911   -1.3184e-16    -0.033911
10780       19   44141530   44160309      1       1  322       1.1866   -2.2204e-16       1.1866
7733        19   44474428   44501750      1       1  322      0.04985   -1.3184e-16      0.04985
23624       19   44777861   44800646      1       1  322     -0.95035   -1.1102e-16     -0.95035
5819        19   44846136   44889228      1       1  321      -2.1638             0      -2.1638
10452       19   44891220   44903689      1       1  322       2.2787             0       2.2787
5971        19   45001449   45038198      1       1  319     0.039565   -1.3184e-16     0.039565
57787       19   45251258   45305283      1       1  318     -0.23223   -1.3878e-16     -0.23223
2067        19   45407333   45478820      1       1  320     -0.41191   -1.1102e-16     -0.41191
23403       19   45710629   45730893      1       1  316      -1.1129   -2.2204e-16      -1.1129
388553      19   45723892   45764539      1       1  316      -1.1129   -2.2204e-16      -1.1129
147906      19   46647564   46661138      1       1  322      -1.1374   -2.2204e-16      -1.1374
25865       19   46674316   46717127      1       1  322      -1.3287   -2.2204e-16      -1.3287
27113       19   47220822   47232996      1       1  322     -0.41353   -1.1102e-16     -0.41353
27202       19   47331841   47342080      1       1  322     -0.97107   -1.1102e-16     -0.97107
84215       19   47520685   47573238      1       1  313      -1.1606   -2.2204e-16      -1.1606
55260       19   48332356   48364237      1       1  322     -0.86279   -1.1102e-16     -0.86279
54854       19   48600600   48614841      1       1  323     -0.31581   -1.1102e-16     -0.31581
6625        19   49085140   49108613      1       1  311    -0.069602    -1.249e-16    -0.069602
57479       19   49591655   49626439      1       1  320      0.14812   -1.3878e-16      0.14812
3661        19   49659569   49665875      1       1  319      0.30859   -1.1102e-16      0.30859
22809       19   49928702   49933936      1       1  318      0.75409   -1.1102e-16      0.75409
79784       19   50188186   50310544      1       1  313      -2.9972             0      -2.9972
112703      19   50466643   50476746      1       1  323     -0.62249   -1.1102e-16     -0.62249
50944       19   50659264   50719783      1       1  319      0.30719   -1.1102e-16      0.30719
402665      19   51311848   51330848      1       1  319     -0.13107   -1.3878e-16     -0.13107
2359        19   51795158   51826474      1       1  322     -0.73303   -1.1102e-16     -0.73303
9668        19   52031378   52048820      1       1  319      0.51385   -1.1102e-16      0.51385
284371      19   52064363   52095773      1       1  317       1.3009   -2.2204e-16       1.3009
147660      19   52453506   52516878      2       1  321      0.17781   -1.3878e-16      0.17781
55769       19   52612364   52690581      1       1  321      0.83947   -1.1102e-16      0.83947
388559      19   52905893   52923452      1       1  323     -0.17371   -1.3878e-16     -0.17371
55786       19   53107879   53133077      2       1  322      -1.9242   -2.2204e-16      -1.9242
84671       19   53138300   53163938      1       1  317     -0.73037   -1.1102e-16     -0.73037
79788       19   53163299   53193396      1       1  323     -0.89894   -1.1102e-16     -0.89894
126017      19   53467735   53494292      1       1  323        -2.81             0        -2.81
59284       19   53909425   53943715      1       1  323     -0.47656   -1.1102e-16     -0.47656
59285       19   53991149   54012666      1       1  322      -0.1223    -1.249e-16      -0.1223
11025       19   54216278   54223087      1       1  321    0.0041362   -1.3097e-16    0.0041362
2204        19   54874093   54891420      1       1  316      0.76974   -1.1102e-16      0.76974
29924       19   55675195   55695767      1       1  321       0.3406   -1.1102e-16       0.3406
338321      19   55708432   55745528      1       1  316     -0.43855   -1.1102e-16     -0.43855
204801      19   55785397   55836762      1       1  309     -0.52713   -1.1102e-16     -0.52713
147945      19   55836086   55881855      1       1  323      -1.4157   -2.2204e-16      -1.4157
126204      19   55891692   55932336      1       1  319     -0.79252   -1.1102e-16     -0.79252
126206      19   55986783   56061813      1       1  315      0.43561   -1.1102e-16      0.43561
55311       19   56140951   56160893      1       1  321     -0.44951   -1.1102e-16     -0.44951
63934       19   56438512   56478065      1       1  322      0.52881   -1.1102e-16      0.52881
374928      19   57499854   57518437      1       1  322      0.10366    -1.249e-16      0.10366
284309      19   57746796   57758159      1       1  322     -0.70776   -1.1102e-16     -0.70776
147686      19   57921884   57935408      1       1  322      0.43063   -1.1102e-16      0.43063
10782       19   58182989   58213562      1       1  322      -2.4567             0      -2.4567
388569      19   58418560   58457832      1       1  321     -0.38932   -1.1102e-16     -0.38932
7691        19   58432807   58440222      1       1  321     -0.38932   -1.1102e-16     -0.38932
57761       20     380629     397559      1       1  320       -1.365   -2.2204e-16       -1.365
10616       20     408065     430966      1       1  321     -0.96002   -1.1102e-16     -0.96002
85508       20     661596     676179      1       1  318      -2.3515             0      -2.3515
51378       20     871243     916375      1       1  322    -0.077424    -1.249e-16    -0.077424
27111       20    1309909    1329235      1       1  322       1.1867   -2.2204e-16       1.1867
343641      20    2380908    2432753      1       1  316       -2.553             0       -2.553
79175       20    2480071    2524522      1       1  320    -0.041351   -1.3184e-16    -0.041351
5786        20    2864195    3038669      1       1  322     -0.35101   -1.1102e-16     -0.35101
83959       20    3227417    3241482      1       1  323      0.81898   -1.1102e-16      0.81898
25943       20    3249302    3407662      1       1  323     -0.83929   -1.1102e-16     -0.83929
8455        20    3471018    3651122      1       1  322      0.27252   -1.1102e-16      0.27252
54976       20    3753499    3768388      1       1  318     -0.59757   -1.1102e-16     -0.59757
54498       20    4148779    4187747      2       1  323     -0.57057   -1.1102e-16     -0.57057
146         20    4220631    4249012      1       1  321    -0.030884   -1.3184e-16    -0.030884
9962        20    4852356    5010293      1       1  320      0.24276   -1.3878e-16      0.24276
55612       20    6074845    6123544      2       1  321      0.67786   -1.1102e-16      0.67786
56255       20    7977353    8019829      2       1  323     -0.76656   -1.1102e-16     -0.76656
23236       20    8132254    8884900      4       2  322     -0.67122   -1.1102e-16     -0.67122
5332        20    9068710    9480816      1       1  323     -0.65642   -1.1102e-16     -0.65642
57144       20    9537389    9839039      2       1  320      -0.8482   -1.1102e-16      -0.8482
63926       20   10034999   10056764      1       1  321      -1.5927   -2.2204e-16      -1.5927
55304       20   13008979   13170944      1       1  321     -0.45228   -1.1102e-16     -0.45228
140862      20   13221771   13300650      1       1  323     -0.33822   -1.1102e-16     -0.33822
55617       20   13389389   13638936      1       1  312     -0.60326   -1.1102e-16     -0.60326
80343       20   13849188   13995333      1       1  322      0.43329   -1.1102e-16      0.43329
140733      20   13995500   16053197      5       3  323      -2.2726             0      -2.2726
5126        20   17226107   17484578      1       1  323     -0.52046   -1.1102e-16     -0.52046
11034       20   17569173   17608242      1       1  323     -0.68602   -1.1102e-16     -0.68602
6238        20   17613678   17682283      2       1  323      -1.8854   -2.2204e-16      -1.8854
140836      20   17693675   17735872      1       1  321      0.95112   -1.1102e-16      0.95112
92667       20   17968853   17991122      1       1  323      0.35113   -1.1102e-16      0.35113
10483       20   18507544   18561415      1       1  323     -0.49204   -1.1102e-16     -0.49204
57419       20   19212646   19722897      4       2  322      -1.0868   -2.2204e-16      -1.0868
54453       20   19757610   20002459      3       2  321      -1.6555   -2.2204e-16      -1.6555
51126       20   20017290   20033629      1       1  314      -1.2431   -2.2204e-16      -1.2431
79953       20   24469199   24666617      1       1  321       1.1964   -2.2204e-16       1.1964
598         20   31664452   31723964      2       1  323      0.29635   -1.1102e-16      0.29635
343702      20   31968002   31998453      1       1  323      -2.7741             0      -2.7741
140688      20   32443059   32585073      2       1  319      -2.4906             0      -2.4906
84905       20   33731760   33792269      1       1  322      -1.4802   -2.2204e-16      -1.4802
22913       20   33993652   34083185      1       1  322      -1.3851   -2.2204e-16      -1.3851
8894        20   34088309   34112279      2       1  320      0.31569   -1.1102e-16      0.31569
434         20   34186493   34269344      1       1  321     -0.31214   -1.1102e-16     -0.31214
57644       20   34955835   35002437      1       1  322       1.2399   -2.2204e-16       1.2399
140894      20   35954562   36030700      1       1  323     -0.11238    -1.249e-16     -0.11238
2036        20   36064891   36232799      1       1  307     -0.66085   -1.1102e-16     -0.66085
25980       20   36236417   36256941      1       1  322      0.45057   -1.1102e-16      0.45057
140699      20   37101226   37179588      1       1  320     -0.43671   -1.1102e-16     -0.43671
