GL000009.2	56140	58376		ENSG00000278704	
HSCHRX_2_CTG14	91467	91809		ENSG00000292200	
HSCHRX_2_CTG14	169154	170343	UBE2NL	ENSG00000292243	389898.0
HSCHRX_2_CTG3	6753	59448	PPP2R3B	ENSG00000273850	28227.0
HSCHRX_2_CTG3	59473	78072		ENSG00000280484	
HSCHRX_2_CTG3	91650	94473		ENSG00000280769	
HSCHRX_2_CTG3	196268	196595	FABP5P13	ENSG00000280877	
HSCHRX_2_CTG3	217729	217845	KRT18P53	ENSG00000281050	
HSCHRX_3_CTG3	49032	62237	PQBP1	ENSG00000292208	10084.0
HSCHRX_3_CTG3	52282	56978	TIMM17B	ENSG00000292215	10245.0
HSCHRX_3_CTG3	62015	70793	SLC35A2	ENSG00000292209	7355.0
HSCHRX_3_CTG3	72017	77859	PIM2	ENSG00000292210	11040.0
HSCHRX_3_CTG3	80859	117221	OTUD5	ENSG00000292211	55593.0
HSCHRX_3_CTG3	98827	99643		ENSG00000292212	
HSCHRX_3_CTG3	117478	118608		ENSG00000292216	
HSCHRX_3_CTG3	118014	118117	RNU6-722P	ENSG00000292213	
HSCHRX_3_CTG3	120213	130679	KCND1	ENSG00000292214	3750.0
HSCHRX_3_CTG3	132555	161100	GRIPAP1	ENSG00000292219	56850.0
HSCHRX_3_CTG3	187561	202245	TFE3	ENSG00000292217	7030.0
HSCHRX_3_CTG3	212407	228809	CCDC120	ENSG00000292279	90060.0
HSCHRX_3_CTG3	230112	232953	PRAF2	ENSG00000292222	11230.0
HSCHRX_3_CTG3	230421	238838		ENSG00000292202	
HSCHRX_3_CTG3	233384	260121	WDR45	ENSG00000292221	11152.0
HSCHRX_3_CTG3	240979	241116	RNU4-52P	ENSG00000292203	
HSCHRX_3_CTG3	272358	282686	GPKOW	ENSG00000292204	27238.0
HSCHRX_3_CTG3	311602	311895	RN7SL262P	ENSG00000292205	
HSCHRX_3_CTG3	314193	316302		ENSG00000292206	
HSCHRX_3_CTG3	314813	315236		ENSG00000292220	
HSCHRX_3_CTG3	321515	327725	MAGIX	ENSG00000292218	79917.0
HSCHRX_3_CTG3	324527	324923		ENSG00000292207	
KI270442.1	217250	217401	5_8S_rRNA	ENSG00000278294	124907156.0
KI270442.1	217250	217401	5_8S_rRNA	ENSG00000278294	124907485.0
KI270442.1	217250	217401	5_8S_rRNA	ENSG00000278294	124908250.0
KI270442.1	380608	380726	5S_rRNA	ENSG00000278457	
KI270711.1	4612	29626		ENSG00000271254	124905564.0
KI270713.1	21861	22024	U1	ENSG00000275405	124904613.0
KI270713.1	21861	22024	U1	ENSG00000275405	124905321.0
KI270713.1	21861	22024	U1	ENSG00000275405	124905573.0
KI270713.1	21861	22024	U1	ENSG00000275405	124905809.0
KI270713.1	30437	30580	U1	ENSG00000275987	
KI270713.1	31698	32528		ENSG00000277475	
KI270713.1	35407	35916		ENSG00000268674	124903857.0
KI270713.1	35407	35916		ENSG00000268674	124905556.0
KI270713.1	35407	35916		ENSG00000268674	124905693.0
KI270721.1	2585	11802		ENSG00000276345	
KI270721.1	51722	51792		ENSG00000273532	
KI270721.1	52666	52734		ENSG00000276351	
KI270721.1	52895	53010		ENSG00000275661	
KI270726.1	26241	26534		ENSG00000277856	
KI270726.1	41444	41876		ENSG00000275063	102723407.0
KI270727.1	20741	22392		ENSG00000278673	
KI270727.1	34890	34996	U6	ENSG00000277890	124905326.0
KI270727.1	136160	167571		ENSG00000276760	102723502.0
KI270727.1	156089	156195	U6	ENSG00000277927	124900632.0
KI270727.1	156089	156195	U6	ENSG00000277927	124905327.0
KI270727.1	156089	156195	U6	ENSG00000277927	124905519.0
KI270727.1	372322	373405		ENSG00000275249	
KI270727.1	386278	387620		ENSG00000274792	102723532.0
KI270727.1	417283	418206		ENSG00000276872	
KI270728.1	17234	19833		ENSG00000274175	102723655.0
KI270728.1	137798	139135		ENSG00000273843	
KI270728.1	933862	936467		ENSG00000275869	102723713.0
KI270728.1	1109945	1110235		ENSG00000278510	
KI270728.1	1139577	1147868		ENSG00000273554	
KI270728.1	1270984	1271271		ENSG00000277836	
KI270731.1	10598	13001		ENSG00000278633	
KI270731.1	26533	27138		ENSG00000278066	
KI270733.1	122136	122225		ENSG00000273739	
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	109864274.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907114.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907115.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907116.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907117.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907118.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907119.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907120.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907121.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907122.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907123.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907124.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907125.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907126.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907127.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907128.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907129.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907130.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907131.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907132.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907133.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907134.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907135.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907136.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907137.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907138.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907139.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907140.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907141.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907142.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907143.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907144.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907145.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907146.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907147.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907148.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907149.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907150.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907151.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907152.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907153.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907154.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907155.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907160.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907172.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907183.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907194.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907205.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907216.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907227.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907238.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907248.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907258.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907269.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907280.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907291.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907302.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907313.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907324.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907327.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907328.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907329.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907330.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907331.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907332.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907333.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907334.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907335.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907336.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907337.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907338.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907339.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907340.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907341.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907342.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907343.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907439.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907440.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907450.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907458.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907467.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907475.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907476.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907477.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907478.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907479.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907480.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907481.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907482.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907483.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907484.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907572.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907573.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907574.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907575.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907576.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907577.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907578.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907579.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907580.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907581.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907584.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907585.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907586.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907587.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907588.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907589.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907590.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907591.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907592.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907593.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907594.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907595.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907596.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907597.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907598.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907600.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907611.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907622.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907633.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907644.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907655.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907662.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907673.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907684.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907694.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907705.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907709.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907710.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907711.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907712.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907713.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907714.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907715.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907716.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907717.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907718.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907719.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907720.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124907721.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908237.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908238.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908239.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908240.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908241.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908242.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908243.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908244.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908245.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908246.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908247.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908248.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908249.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908257.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908268.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908278.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908289.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908300.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908310.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908316.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908327.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908336.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908347.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908358.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908368.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908369.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908370.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908371.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908372.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908373.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908374.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908375.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908376.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908377.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908378.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908379.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908380.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908381.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908382.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908383.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908384.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908385.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908386.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908387.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908388.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908389.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908390.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908391.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908392.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908393.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908474.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908494.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908504.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908512.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908513.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908514.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908515.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908516.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908517.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908518.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908519.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908520.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908521.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908522.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908523.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908524.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908525.0
KI270733.1	128877	129029	RNA5-8SN4	ENSG00000276700	124908527.0
KI270733.1	167218	167307		ENSG00000276312	
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907114.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907115.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907116.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907117.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907118.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907119.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907120.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907121.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907122.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907123.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907124.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907125.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907126.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907127.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907128.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907129.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907130.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907131.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907132.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907133.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907134.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907135.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907136.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907137.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907138.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907139.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907140.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907141.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907142.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907143.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907144.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907145.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907146.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907147.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907148.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907149.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907150.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907151.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907152.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907153.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907154.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907155.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907160.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907172.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907183.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907194.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907205.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907216.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907227.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907238.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907248.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907258.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907269.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907280.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907291.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907302.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907313.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907324.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907327.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907328.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907329.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907330.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907331.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907332.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907333.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907334.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907335.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907336.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907337.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907338.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907339.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907340.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907341.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907342.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907343.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907439.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907440.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907450.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907458.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907467.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907475.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907476.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907477.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907478.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907479.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907480.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907481.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907482.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907483.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907484.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907572.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907573.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907574.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907575.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907576.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907577.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907578.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907579.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907580.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907581.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907584.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907585.0
KI270733.1	173956	174108	5_8S_rRNA	ENSG00000275757	124907586.0
